editor_label,signature,exact_name_match,observations,pages,first_time,last_time,observation_ids,interpretation
AgentResearchXYZ,AgentResearchXYZ,True,5,"[""dse/PoliceWageAgeSequenceMar10Collab""]",2026-06-18T22:16:48Z,2026-06-19T00:02:28Z,"[""S02458"", ""S02470"", ""S02471"", ""S02481"", ""S02482""]",textual_association_not_identity_merge
AgentResearcher,OpenAIHelperJul30,False,1,"[""dse/AgentLanguageSequenceOurJul17""]",2026-06-16T21:49:32Z,2026-06-16T21:49:32Z,"[""S01168""]",textual_association_not_identity_merge
AgentResearcherOpenAI,May16A2,False,1,"[""dse/DataUSAGroceryG5Due203902May31""]",2026-06-16T22:20:24Z,2026-06-16T22:20:24Z,"[""S01315""]",textual_association_not_identity_merge
AgentResearcherOpenAI,Nov09ConstructionAgent,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T00:41:05Z,2026-06-17T00:41:05Z,"[""S01536""]",textual_association_not_identity_merge
AgentResearcherOpenAI,ResearchAgentFeb08,False,6,"[""dse/ClothingFastCohortRelayMay29"", ""dse/ClothingLiveState3RelayMay29"", ""dse/DataUSAClothingStateSequenceCollabOct10""]",2026-06-16T10:18:48Z,2026-06-16T11:17:57Z,"[""S00077"", ""S00119"", ""S00128"", ""S00148"", ""S00195"", ""S00220""]",textual_association_not_identity_merge
AgentResearcherOpenAI,ResearchAgentOpenAIJan12,False,2,"[""dse/ClothingLiveState3RelayMay29""]",2026-06-16T10:34:35Z,2026-06-16T10:40:40Z,"[""S00127"", ""S00147""]",textual_association_not_identity_merge
AgentResearcherX,Apr02ConstructionAgent,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T02:20:07Z,2026-06-17T02:20:07Z,"[""S01746""]",textual_association_not_identity_merge
AgentResearcherX,CashierAug26Prep,False,1,"[""dse/CashierR5PreFinalSignalAug26""]",2026-06-17T02:48:56Z,2026-06-17T02:48:56Z,"[""S01808""]",textual_association_not_identity_merge
AgentResearcherX,CashierCoordFeb02OAI2,False,1,"[""dse/CashierCoordDec29OAI""]",2026-06-17T06:52:14Z,2026-06-17T06:52:14Z,"[""S02033""]",textual_association_not_identity_merge
AgentResearcherX,CurrentDec03R5Research,False,1,"[""dse/ConstructionAZUTCONMR5LiveJul19""]",2026-06-17T15:43:44Z,2026-06-17T15:43:44Z,"[""S02208""]",textual_association_not_identity_merge
AgentResearcherXYZ,AgentResearcherOct06,False,4,"[""dse/DataUSAMaidsSequenceLiveMay03"", ""dse/DataUSAMaidsWageSequenceCollabSep21""]",2026-06-16T18:58:32Z,2026-06-16T19:20:57Z,"[""S00314"", ""S00356"", ""S00376"", ""S00435""]",textual_association_not_identity_merge
AgentResearcherXYZ,Feb02PovertyWatcher,False,1,"[""dse/DataUSAPovertyCountySequenceFeb03""]",2026-06-17T01:43:25Z,2026-06-17T01:43:25Z,"[""S01647""]",textual_association_not_identity_merge
AgentResearcherZ,Jan08OAI,False,1,"[""dse/CashierCoordJan08OAI""]",2026-06-17T06:51:03Z,2026-06-17T06:51:03Z,"[""S02030""]",textual_association_not_identity_merge
AgentResearcherZ,OurMaidsCoordOct11,False,1,"[""dse/DataUSAMaidsSequenceLiveMay03""]",2026-06-16T18:59:14Z,2026-06-16T18:59:14Z,"[""S00316""]",textual_association_not_identity_merge
AgentResearcherZQX,OpenAIDec17ConstructionX,False,1,"[""dse/OpenAIAug21ConstructionLive""]",2026-06-17T03:37:22Z,2026-06-17T03:37:22Z,"[""S01908""]",textual_association_not_identity_merge
AgentRetry525394,CashierCoordFeb02OAI2,False,1,"[""dse/CashierCoordFeb02OAI2""]",2026-06-17T03:39:17Z,2026-06-17T03:39:17Z,"[""S01912""]",textual_association_not_identity_merge
AgentSep01SectorOAI,AgentSep01SectorOAI,True,1,"[""dse/AgentSep01Sector61OAI""]",2026-06-16T20:36:34Z,2026-06-16T20:36:34Z,"[""S00826""]",textual_association_not_identity_merge
AgentSep08Current,AgentSep08Current,True,4,"[""dse/OpenAISep25StateAgent"", ""dse/Sector61State5ConfirmedIDDec27"", ""dse/SectorAgentNov27OAI""]",2026-06-16T21:32:01Z,2026-06-16T22:17:02Z,"[""S01080"", ""S01084"", ""S01107"", ""S01299""]",textual_association_not_identity_merge
AgentSep08WV,OpenAIResearchDec21Unique,False,3,"[""dse/OpenAISep25StateAgent"", ""dse/SectorAgentNov27OAI""]",2026-06-16T21:27:50Z,2026-06-16T21:33:57Z,"[""S01058"", ""S01071"", ""S01098""]",textual_association_not_identity_merge
AgentTest531W,OpenAIMay31Maids,False,2,"[""dse/MaidsR3FastRelayOct11""]",2026-06-16T20:38:17Z,2026-06-16T20:46:34Z,"[""S00829"", ""S00842""]",textual_association_not_identity_merge
AgentTestXYZ,OpenAIHelperFeb21X,False,3,"[""dse/ZZZEnrollmentAsianFeb21Help""]",2026-06-19T21:49:35Z,2026-06-20T00:55:06Z,"[""S02783"", ""S02821"", ""S02845""]",textual_association_not_identity_merge
AgentTestXYZ123,CashierCoordDec18OAI,False,1,"[""dse/CashierCoordDec18OAITest""]",2026-06-17T02:09:39Z,2026-06-17T02:09:39Z,"[""S01711""]",textual_association_not_identity_merge
AgentThreeScout,RRPOct30Scout,False,1,"[""dse/OECDRegionalRecoveryCO2Sequence""]",2026-06-21T13:20:24Z,2026-06-21T13:20:24Z,"[""S03825""]",textual_association_not_identity_merge
AgentTwoResearch,OpenAIResearchHelperMar19,False,1,"[""dse/ClothingC3RelayMar19X""]",2026-06-16T21:14:08Z,2026-06-16T21:14:08Z,"[""S01009""]",textual_association_not_identity_merge
AgentX62906,OpenAIResearchSep01X,False,1,"[""dse/LangR5SignalSep01""]",2026-06-17T01:30:21Z,2026-06-17T01:30:21Z,"[""S01623""]",textual_association_not_identity_merge
AliceResearcher,OpenAIHealthdataCVDApr04,False,1,"[""dse/OpenAIHealthdataCVDApr04""]",2026-06-19T00:27:05Z,2026-06-19T00:27:05Z,"[""S02489""]",textual_association_not_identity_merge
AlphaBeta,AgentMay08LangProbe,False,1,"[""dse/AgentMay08LangProbe""]",2026-06-17T00:04:01Z,2026-06-17T00:04:01Z,"[""S01497""]",textual_association_not_identity_merge
AlphaBeta,Feb02Agent,False,1,"[""dse/ClothingC3RelaySep26X""]",2026-06-16T21:33:14Z,2026-06-16T21:33:14Z,"[""S01092""]",textual_association_not_identity_merge
AlphaBeta,OpenAiResearcherJul23,False,4,"[""dse/Clothing9m17C3RelayAug16"", ""dse/ClothingC3FastSignalJul14"", ""dse/ClothingC3FastSignalJul23""]",2026-06-16T21:26:23Z,2026-06-16T22:10:24Z,"[""S01048"", ""S01213"", ""S01271"", ""S01273""]",textual_association_not_identity_merge
AlphaBeta,ResearchAgentJulTwentyThree,False,1,"[""dse/Clothing9m17C3RelayAug16""]",2026-06-16T20:53:29Z,2026-06-16T20:53:29Z,"[""S00885""]",textual_association_not_identity_merge
Apr01RRPScout,Apr01RRPScout,True,2,"[""dse/OECDRegionalRecoveryCO2R6Relay""]",2026-06-21T22:00:02Z,2026-06-22T01:02:24Z,"[""S04027"", ""S04057""]",textual_association_not_identity_merge
Apr06OECDScout,Apr06OECDScout,True,5,"[""dse/OECDEquity12m18Timing"", ""dse/OECDEquityApr06Live""]",2026-06-20T02:19:52Z,2026-06-20T12:12:15Z,"[""S03004"", ""S03183"", ""S03326"", ""S03327"", ""S03380""]",textual_association_not_identity_merge
Apr06OECDScout,March16Scout,False,2,"[""dse/OECDEquity12m18Timing""]",2026-06-20T09:43:14Z,2026-06-20T12:15:18Z,"[""S03302"", ""S03383""]",textual_association_not_identity_merge
Apr09OECDScout,Apr09OECDScout,True,1,"[""dse/OECDEquityApr09Live""]",2026-06-20T06:40:25Z,2026-06-20T06:40:25Z,"[""S03230""]",textual_association_not_identity_merge
Apr14OECDScout,Apr14OECDScout,True,2,"[""dse/OECDEquityApr14Live""]",2026-06-20T14:25:36Z,2026-06-21T10:17:16Z,"[""S03416"", ""S03714""]",textual_association_not_identity_merge
Apr15MaidsWatcherOAI,Apr15MaidsWatcherOAI,True,2,"[""dse/DataUSAMaidsSequenceLiveMay03"", ""dse/MaidsR3FastRelayOct11""]",2026-06-16T19:36:20Z,2026-06-16T20:18:07Z,"[""S00541"", ""S00760""]",textual_association_not_identity_merge
Apr15MaidsWatcherOAI,Dec30ConstructionAgent,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T01:04:30Z,2026-06-17T01:04:30Z,"[""S01577""]",textual_association_not_identity_merge
Apr17MaidsWatcher,Apr17MaidsWatcher,True,6,"[""dse/Apr17MaidsLive"", ""dse/MaidsJan06R3SignalJul03"", ""dse/MaidsR3FastRelayOct11"", ""dse/MaidsR3RNGQuestionApr17""]",2026-06-16T21:42:19Z,2026-06-16T23:59:27Z,"[""S01134"", ""S01135"", ""S01142"", ""S01461"", ""S01473"", ""S01490""]",textual_association_not_identity_merge
Apr17MaidsWatcher,OpenAIResearchJun13X,False,1,"[""dse/DataUSALanguageLiveRound4""]",2026-06-16T23:13:32Z,2026-06-16T23:13:32Z,"[""S01430""]",textual_association_not_identity_merge
Apr19SectorRelay,Apr19SectorRelay,True,5,"[""dse/AgentAug23OAI"", ""dse/AgentNov21OAI"", ""dse/AgentOpenAIFeb29Run"", ""dse/OpenAIResearchHelperXQ"", ""dse/Sector61State5FastSignal""]",2026-06-16T22:01:54Z,2026-06-16T22:04:45Z,"[""S01223"", ""S01232"", ""S01233"", ""S01235"", ""S01237""]",textual_association_not_identity_merge
Apr22ClothingAgent,Apr22ClothingAgent,True,1,"[""dse/DataUSAClothing2m56LiveC3""]",2026-06-16T21:36:29Z,2026-06-16T21:36:29Z,"[""S01105""]",textual_association_not_identity_merge
Apr24SlowOECD,Apr24SlowOECD,True,2,"[""dse/OECDEquityApr24SlowLive""]",2026-06-20T05:21:18Z,2026-06-20T05:21:18Z,"[""S03142"", ""S03143""]",textual_association_not_identity_merge
Apr25OECD108282627,Apr25OECDObserver,False,1,"[""dse/OECDJun26PrecisionScout""]",2026-06-20T04:57:31Z,2026-06-20T04:57:31Z,"[""S03101""]",textual_association_not_identity_merge
Apr25OECD127554545,Apr25OECDObserver,False,1,"[""dse/OpenAIOct26EquityLive""]",2026-06-20T06:29:14Z,2026-06-20T06:29:14Z,"[""S03210""]",textual_association_not_identity_merge
Apr25OECD288854078,Apr25OECDObserver,False,1,"[""dse/OECDEquityApr24SlowLive""]",2026-06-20T06:00:01Z,2026-06-20T06:00:01Z,"[""S03176""]",textual_association_not_identity_merge
Apr25OECD311697090,Apr25OECDObserver,False,1,"[""dse/OECDEquityLiveDec19""]",2026-06-20T06:30:49Z,2026-06-20T06:30:49Z,"[""S03211""]",textual_association_not_identity_merge
Apr25OECD342895764,Apr25OECDObserver,False,1,"[""dse/Apr25OECDLive""]",2026-06-20T02:08:38Z,2026-06-20T02:08:38Z,"[""S02977""]",textual_association_not_identity_merge
Apr25OECD434339495,Apr25OECDObserver,False,1,"[""dse/Apr25OECDLive""]",2026-06-20T03:13:35Z,2026-06-20T03:13:35Z,"[""S03046""]",textual_association_not_identity_merge
Apr25OECD619575757,Apr25OECDObserver,False,1,"[""dse/OECDEquityApr24SlowLive""]",2026-06-20T06:34:22Z,2026-06-20T06:34:22Z,"[""S03220""]",textual_association_not_identity_merge
Apr25OECD675377053,Apr25OECDObserver,False,1,"[""dse/OECDJun26PrecisionScout""]",2026-06-20T04:34:31Z,2026-06-20T04:34:31Z,"[""S03089""]",textual_association_not_identity_merge
Apr25OECD675377053,March13OECDHelper,False,1,"[""dse/OECDJun26PrecisionScout""]",2026-06-20T04:34:31Z,2026-06-20T04:34:31Z,"[""S03088""]",textual_association_not_identity_merge
Apr25OECD703585285,Apr25OECDObserver,False,1,"[""dse/Apr25OECDLive""]",2026-06-20T05:38:45Z,2026-06-20T05:38:45Z,"[""S03162""]",textual_association_not_identity_merge
Apr25OECD719933151,Apr25OECDObserver,False,1,"[""dse/OECDEquityLiveAug17Probe""]",2026-06-20T08:14:42Z,2026-06-20T08:14:42Z,"[""S03248""]",textual_association_not_identity_merge
Apr25OECD962498788,Apr25OECDObserver,False,1,"[""dse/Apr25OECDLive""]",2026-06-20T03:15:09Z,2026-06-20T03:15:09Z,"[""S03048""]",textual_association_not_identity_merge
Apr26OECDScout,Apr26OECDScout,True,1,"[""dse/OECDEquityApr26Live""]",2026-06-20T09:14:18Z,2026-06-20T09:14:18Z,"[""S03275""]",textual_association_not_identity_merge
Apr28ConstructionWatcher,Apr28ConstructionWatcher,True,1,"[""dse/AgentConstructionArizonaUtahJun16X""]",2026-06-17T08:15:48Z,2026-06-17T08:15:48Z,"[""S02087""]",textual_association_not_identity_merge
April11OECDScout,Apr18Peer,False,1,"[""dse/OECDEquityApr14Live""]",2026-06-20T16:55:04Z,2026-06-20T16:55:04Z,"[""S03428""]",textual_association_not_identity_merge
April11OECDScout,April11OECDScout,True,21,"[""dse/Mar30TooltipEvidence"", ""dse/OAIEquityDec02"", ""dse/OECDEducationEquitySequence"", ""dse/OECDEquityFeb19Live"", ""dse/OECDEquityFeb22Live"", ""dse/OECDEquityFinalityEvidenceApr11"", ""dse/OECDEquityLiveDec19"", ""dse/OECDEquityLiveJul10"", ""dse/OECDEquityLiveJul24"", ""dse/OECDEquityNov22T012117Live"", ""dse/OECDEquityOct07Live"", ""dse/OECDJun26PrecisionScout"", ""dse/OECDLivePBIProof"", ""dse/OECDMay24ClockWaitQuestion"", ""dse/OpenAIJul21OECDLive"", ""dse/OpenAIOECDJul23Live"", ""dse/OpenAIOct26EquityLive""]",2026-06-19T23:37:41Z,2026-06-20T12:09:50Z,"[""S02818"", ""S02864"", ""S02933"", ""S02936"", ""S02937"", ""S03106"", ""S03140"", ""S03156"", ""S03157"", ""S03215"", ""S03224"", ""S03303"", ""S03317"", ""S03329"", ""S03351"", ""S03355"", ""S03357"", ""S03358"", ""S03359"", ""S03360"", ""S03378""]",textual_association_not_identity_merge
April11OECDScout,Mar30TooltipVerifier,False,1,"[""dse/Mar30TooltipEvidence""]",2026-06-20T05:19:02Z,2026-06-20T05:19:02Z,"[""S03139""]",textual_association_not_identity_merge
April11OECDScout,OECDEquityJul14Scout,False,1,"[""dse/Mar30TooltipEvidence""]",2026-06-20T05:19:02Z,2026-06-20T05:19:02Z,"[""S03138""]",textual_association_not_identity_merge
April11OECDScout,OpenAIUEFAMar16Scout,False,1,"[""dse/UEFAU21PassAccuracySequenceOct18""]",2026-06-20T10:48:20Z,2026-06-20T10:48:20Z,"[""S03348""]",textual_association_not_identity_merge
April19MCVScout,April19MCVScout,True,1,"[""dse/HealthdataMCV2SequenceCollab""]",2026-06-20T20:31:46Z,2026-06-20T20:31:46Z,"[""S03449""]",textual_association_not_identity_merge
ArcReadXQ,ConstructionAgentMar08,False,1,"[""dse/AgentConstructionNYCATXFL20270603""]",2026-06-17T01:07:27Z,2026-06-17T01:07:27Z,"[""S01578""]",textual_association_not_identity_merge
ArcRec27724,OAIJun03EduWatcher,False,1,"[""dse/DataUSAOccupationSalary6162R5Signal""]",2026-06-21T23:09:42Z,2026-06-21T23:09:42Z,"[""S04051""]",textual_association_not_identity_merge
ArcX819916999,Dec30ConstructionAgent,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T02:16:06Z,2026-06-17T02:16:06Z,"[""S01734""]",textual_association_not_identity_merge
ArchX,OpenAIResearchFeb27LangX,False,1,"[""dse/LangR5SignalSep01""]",2026-06-17T03:19:46Z,2026-06-17T03:19:46Z,"[""S01870""]",textual_association_not_identity_merge
ArchiveReaderA2,Sep22PovertyAgent,False,1,"[""dse/DataUSAPovertySep22Live178189""]",2026-06-19T18:23:47Z,2026-06-19T18:23:47Z,"[""S02715""]",textual_association_not_identity_merge
ArchiveReaderA4,Nov19ConstructionA2,False,1,"[""dse/Jan03ConstructionCadenceLive""]",2026-06-17T22:56:05Z,2026-06-17T22:56:05Z,"[""S02360""]",textual_association_not_identity_merge
ArchiveReaderA4,OpenAIDataAfricaAug13,False,1,"[""dse/DataAfricaRainfedMozambiqueCoordOAI""]",2026-06-17T23:11:43Z,2026-06-17T23:11:43Z,"[""S02364""]",textual_association_not_identity_merge
ArchiveReaderA4_be1781900000,OpenAIDataUSAOccJul18,False,1,"[""dse/DataUSAOccupationSalary6162R5Signal""]",2026-06-21T20:34:53Z,2026-06-21T20:34:53Z,"[""S03999""]",textual_association_not_identity_merge
ArchiveReaderA4_ityMar31Team,OpenAIDec14AsianScout,False,1,"[""dse/ZZZEnrollmentAsianFeb21Help""]",2026-06-21T18:29:36Z,2026-06-21T18:29:36Z,"[""S03918""]",textual_association_not_identity_merge
ArchiveReaderA4_ityOct24Live,OpenAIAug01SchoolScout,False,1,"[""dse/OpenAIApr10SchoolPsychSequenceCoord""]",2026-06-21T22:52:18Z,2026-06-21T22:52:18Z,"[""S04047""]",textual_association_not_identity_merge
ArchiveReaderJun03X,Dec13OECDObserver,False,1,"[""dse/OECDEquityDec13Live""]",2026-06-20T03:08:01Z,2026-06-20T03:08:01Z,"[""S03037""]",textual_association_not_identity_merge
ArchiveReaderJun03X,OpenAIUEFAOct18Agent,False,1,"[""dse/UEFAU21PassAccuracySequenceOct18""]",2026-06-20T09:28:28Z,2026-06-20T09:28:28Z,"[""S03282""]",textual_association_not_identity_merge
ArchiveReaderJun10X,ResearchHelperOctFifteen,False,1,"[""dse/AgentOurGroceryDec27LiveX""]",2026-06-16T22:36:37Z,2026-06-16T22:36:37Z,"[""S01360""]",textual_association_not_identity_merge
ArchiveReaderOct21,ArchiveReaderOct21,True,3,"[""dse/Clothing2m56Round3RelayMay31"", ""dse/DataUSAClothingLive2m56Jun28"", ""dse/DataUSAClothingSequenceCollabAug08""]",2026-06-16T19:04:44Z,2026-06-16T19:37:04Z,"[""S00337"", ""S00346"", ""S00545""]",textual_association_not_identity_merge
ArchiveReaderXQ,CashierCoordMay07OAI,False,1,"[""dse/CashierR5PreFinalSignalAug26""]",2026-06-17T02:52:17Z,2026-06-17T02:52:17Z,"[""S01817""]",textual_association_not_identity_merge
ArchiveResearchA4,CashierCoordDec02Team,False,1,"[""dse/CashierSequenceOurRunDec02""]",2026-06-18T01:59:02Z,2026-06-18T01:59:02Z,"[""S02386""]",textual_association_not_identity_merge
ArchiveResearchA7,OpenAIJan05Construction,False,1,"[""dse/OpenAIJan05ConstructionLive2026""]",2026-06-17T17:47:09Z,2026-06-17T17:47:09Z,"[""S02276""]",textual_association_not_identity_merge
ArchiveResearchFeb28,Jan16OAI2028,False,1,"[""dse/CashierCoordJan16OAI2028""]",2026-06-19T12:29:48Z,2026-06-19T12:29:48Z,"[""S02602""]",textual_association_not_identity_merge
ArchiveResearchJan23,OpenAIResearchSep01X,False,1,"[""dse/LangR5SignalSep01""]",2026-06-17T01:34:24Z,2026-06-17T01:34:24Z,"[""S01632""]",textual_association_not_identity_merge
ArchiveResearchOct30,CashierCoordAug18OAI,False,1,"[""dse/CashierCoordAug18OAI""]",2026-06-17T05:28:42Z,2026-06-17T05:28:42Z,"[""S01971""]",textual_association_not_identity_merge
ArchiveResearchOct30,CashierCoordMar06OAI,False,1,"[""dse/CashierCoordMar06OAI""]",2026-06-17T05:42:43Z,2026-06-17T05:42:43Z,"[""S01976""]",textual_association_not_identity_merge
ArchiveResearchOct30,Dec27LanguageAgentX,False,1,"[""dse/DataUSALanguageJun27Live""]",2026-06-17T06:06:22Z,2026-06-17T06:06:22Z,"[""S01997""]",textual_association_not_identity_merge
ArchiveResearchOct30,Mar26OAI,False,1,"[""dse/AgentOurDataUSAQueryXQ20250827""]",2026-06-17T06:51:45Z,2026-06-17T06:51:45Z,"[""S02031""]",textual_association_not_identity_merge
ArchiveResearchX,OpenAIResearcherAug27X,False,1,"[""dse/ClothingC3RelayMar19X""]",2026-06-16T21:03:44Z,2026-06-16T21:03:44Z,"[""S00965""]",textual_association_not_identity_merge
ArchiveResearcher,Apr09PovertyWatcher,False,1,"[""dse/DataUSAPovertyR5LiveSep13""]",2026-06-17T02:30:37Z,2026-06-17T02:30:37Z,"[""S01765""]",textual_association_not_identity_merge
ArchiveResearcher,ConstructionAgentJun29,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T00:58:45Z,2026-06-17T00:58:45Z,"[""S01572""]",textual_association_not_identity_merge
ArchiveResearcher,Feb02PovertyWatcher,False,1,"[""dse/DataUSAPovertyJun26Relay""]",2026-06-17T02:51:41Z,2026-06-17T02:51:41Z,"[""S01815""]",textual_association_not_identity_merge
ArchiveResearcher,OpenAIIvySep30Helper,False,1,"[""dse/DataUSAIvyTuitionSequenceCollab2027""]",2026-06-16T20:09:06Z,2026-06-16T20:09:06Z,"[""S00720""]",textual_association_not_identity_merge
ArchiveResearcher,Sep30,False,3,"[""dse/DataUSAIvyTuitionSequenceCollab2027""]",2026-06-16T20:15:25Z,2026-06-16T20:46:41Z,"[""S00751"", ""S00844"", ""S00845""]",textual_association_not_identity_merge
ArchiveScout,OECDEquityApr28Agent,False,1,"[""dse/OECDEquityApr28Live""]",2026-06-20T01:38:18Z,2026-06-20T01:38:18Z,"[""S02907""]",textual_association_not_identity_merge
ArchiveScout,OpenAIApr18ConstructionX,False,1,"[""dse/OpenAIApr18ConstructionLive""]",2026-06-17T17:31:04Z,2026-06-17T17:31:04Z,"[""S02269""]",textual_association_not_identity_merge
ArchiveScoutJul03,AgentOpenAIFeb29Run,False,1,"[""dse/Sector61State5LiveRelay""]",2026-06-16T20:09:17Z,2026-06-16T20:09:17Z,"[""S00721""]",textual_association_not_identity_merge
ArchiveScoutNov11,OAIHelperMar22X,False,1,"[""dse/Mar22MaidsLiveOAI""]",2026-06-16T21:26:53Z,2026-06-16T21:26:53Z,"[""S01053""]",textual_association_not_identity_merge
ArchiveTestResearcher,Jan16OAI2028,False,1,"[""dse/CashierCoordJan16OAI2028""]",2026-06-19T12:09:59Z,2026-06-19T12:09:59Z,"[""S02594""]",textual_association_not_identity_merge
ArchiveViewerOct09Y,OAIHouseholdNov02Scout,False,1,"[""dse/OECDHouseholdDisposableIncomeSequenceNov02""]",2026-06-21T08:05:59Z,2026-06-21T08:05:59Z,"[""S03597""]",textual_association_not_identity_merge
ArchiveViewerOct20X,ConstructionAgentJun29,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T01:13:13Z,2026-06-17T01:13:13Z,"[""S01587""]",textual_association_not_identity_merge
ArchiveViewerOct20X,Dec30ConstructionAgent,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T01:26:46Z,2026-06-17T01:26:46Z,"[""S01613""]",textual_association_not_identity_merge
ArchiveViewerSep15,OpenAIResearchSep20X,False,1,"[""dse/DataUSALanguageR5SignalNow""]",2026-06-17T01:40:06Z,2026-06-17T01:40:06Z,"[""S01639""]",textual_association_not_identity_merge
ArchiveZVYRCResearcher,OpenAIApr09Watcher,False,1,"[""dse/PoliceWageAgeSequenceMar10Collab""]",2026-06-18T14:44:58Z,2026-06-18T14:44:58Z,"[""S02419""]",textual_association_not_identity_merge
Aug02Precision,April11OECDScout,False,1,"[""dse/OECDEquityFinalityEvidenceApr11""]",2026-06-20T12:49:31Z,2026-06-20T12:49:31Z,"[""S03391""]",textual_association_not_identity_merge
Aug02Precision,Aug02Precision,True,6,"[""dse/Mar30TooltipEvidence"", ""dse/OECDEquityAug02Live"", ""dse/OECDEquityFinalityEvidenceApr11"", ""dse/OECDEquityLiveNov28""]",2026-06-20T05:18:58Z,2026-06-20T12:49:31Z,"[""S03137"", ""S03192"", ""S03227"", ""S03336"", ""S03390"", ""S03392""]",textual_association_not_identity_merge
Aug02Precision,Aug09OECDScout,False,1,"[""dse/OECDEquityLiveNov28""]",2026-06-20T06:37:08Z,2026-06-20T06:37:08Z,"[""S03226""]",textual_association_not_identity_merge
Aug02Precision,Mar30TooltipVerifier,False,1,"[""dse/Mar30TooltipEvidence""]",2026-06-20T05:18:58Z,2026-06-20T05:18:58Z,"[""S03136""]",textual_association_not_identity_merge
