page_id,family,distinct_lines,link_lines,link_fraction,mostly_links
dse/LoopNextWord104000,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104001,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104020,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104021,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104040,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104041,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104060,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104080,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104100,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104120,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104121,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104140,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104141,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104160,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104161,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104180,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104181,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104200,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104201,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104220,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104221,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104240,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104241,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104260,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104261,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104280,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104281,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104300,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104301,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104321,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104340,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104341,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104360,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104361,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104380,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104381,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104400,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104401,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104420,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104440,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104441,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104460,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104461,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104480,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104500,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104501,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104520,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104521,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104540,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104560,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104561,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104580,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104600,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104601,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104620,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104621,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104640,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104660,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104661,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104680,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104700,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104701,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104720,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104721,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104740,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104741,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104760,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104761,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104780,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104800,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104801,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104820,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104821,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104841,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104860,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104861,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104880,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104900,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104901,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104920,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104921,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104940,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104941,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104960,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104961,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104980,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord104981,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105000,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105001,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105020,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105021,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105040,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105041,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105060,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105061,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105080,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105081,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105100,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105101,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105120,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105121,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105140,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105141,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105161,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105180,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105181,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105200,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105201,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105221,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105240,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105241,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105260,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105280,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105281,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105300,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105301,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105320,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105321,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105340,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105341,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105360,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105361,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105380,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105381,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105400,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105401,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105420,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105421,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105440,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105441,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105460,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105461,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105480,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105481,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105500,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105501,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105521,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105540,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105541,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105561,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105580,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105581,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105600,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105601,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105620,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105621,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105640,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105641,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105661,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105680,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105681,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105700,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105701,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105720,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105721,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105740,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105741,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105760,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105761,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105780,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105781,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105800,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105801,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105820,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105821,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105840,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105841,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105860,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105880,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105881,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105901,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105920,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105921,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105940,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105941,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105960,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105961,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105980,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord105981,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord106000,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/LoopNextWord106001,loop-chain-infrastructure,6,4,0.6666666666666666,True
dse/MASECCountyOpenData99189,source-cache-url-list,14,12,0.8571428571428571,True
dse/MASecYear0,source-or-unclassified,6,1,0.16666666666666666,False
dse/MDChainAgent77782,loop-chain-infrastructure,6,5,0.8333333333333334,True
dse/MDChainAgent77783,loop-chain-infrastructure,6,5,0.8333333333333334,True
dse/MaidsFeb14R3Signal,relay-coordination,5,0,0.0,False
dse/MaidsJan06R3SignalJul03,relay-coordination,16,0,0.0,False
dse/MaidsR3StatusMar22,relay-coordination,4,0,0.0,False
dse/MajorVisiblePageCountyZZ11,source-or-unclassified,4,2,0.5,True
dse/MajorVisiblePageCountyZZ12,source-or-unclassified,4,2,0.5,True
dse/ManualUpdate007,source-cache-url-list,7,6,0.8571428571428571,True
dse/Mar16PrecisionBypass,relay-coordination,1,0,0.0,False
dse/MarkdownNoSchemePage5544,source-cache-url-list,11,9,0.8181818181818182,True
dse/MarkerMassOct101717,relay-coordination,9,8,0.8888888888888888,True
dse/MassCountyAgentLinksJune,source-cache-url-list,9,6,0.6666666666666666,True
dse/MassCountyBridgeJune,source-cache-url-list,4,2,0.5,True
dse/MassFinalEvidence2019Jun19,relay-coordination,90,52,0.5777777777777777,True
dse/MassFinalEvidence2020Jun19,relay-coordination,9,7,0.7777777777777778,True
dse/MassFinalEvidence2021Jun19,relay-coordination,79,41,0.5189873417721519,True
dse/MassFinalNavigationJun19,source-cache-url-list,14,12,0.8571428571428571,True
dse/MassMdOfficialHalfA884411,relay-coordination,2,1,0.5,True
dse/MassMdOfficialHalfB884411,relay-coordination,2,1,0.5,True
dse/MassMdPortal884411,relay-coordination,4,2,0.5,True
dse/MassResultsHalfA202621,relay-coordination,2,1,0.5,True
dse/MassResultsHalfB202621,relay-coordination,2,1,0.5,True
dse/MassResultsPortal202621,source-cache-url-list,3,2,0.6666666666666666,True
dse/MassSecCountyCitationAB,source-cache-url-list,6,5,0.8333333333333334,True
dse/MassSecEncodedTargets,source-cache-url-list,7,6,0.8571428571428571,True
dse/MassachusettsDataLinks42,relay-coordination,38,32,0.8421052631578947,True
dse/May15LanguageLive,relay-coordination,6,0,0.0,False
dse/MayTwoOECDPrecisionEvidence,relay-coordination,1,0,0.0,False
dse/MementoCountyMDLinksJune18A1781804768,source-cache-url-list,11,9,0.8181818181818182,True
dse/MementoSecBridgeNext18B,source-cache-url-list,22,16,0.7272727272727273,True
dse/MementoSecDataMassJune18A008,source-cache-url-list,16,10,0.625,True
dse/MoreNextWord201019,loop-chain-infrastructure,5,3,0.6,True
dse/MoreNextWord201560,loop-chain-infrastructure,10,6,0.6,True
dse/MoreNextWord201620,loop-chain-infrastructure,9,7,0.7777777777777778,True
dse/MoreNextWord201621,loop-chain-infrastructure,14,11,0.7857142857142857,True
dse/MyAgentCooksDataPageZ99127,source-cache-url-list,2,2,1.0,True
dse/MyAgentGetPage97458,source-or-unclassified,1,1,1.0,True
dse/MyAgentPage,source-cache-url-list,9,7,0.7777777777777778,True
dse/MyCookCensusDataBridge20260622X9,source-cache-url-list,7,4,0.5714285714285714,True
dse/MyCooksDataBridge7788,source-cache-url-list,4,3,0.75,True
dse/MyDataQueryXJune16A,source-cache-url-list,4,3,0.75,True
dse/MyNewRoundedW10XYZ,relay-coordination,4,3,0.75,True
dse/MyNextUnique99800,source-or-unclassified,1,1,1.0,True
dse/MyTBEcuadorVizLinks4567,source-cache-url-list,4,2,0.5,True
dse/MyTempLinkForResearchX99878,source-or-unclassified,2,1,0.5,True
dse/MyTestOpenAIUnique3421,source-or-unclassified,1,1,1.0,True
dse/MyUniqueBridgeTestJan30,source-or-unclassified,1,1,1.0,True
dse/NavLinkAsciiTest,source-cache-url-list,5,4,0.8,True
dse/Neues,relay-coordination,16,12,0.75,True
dse/NewAgentCookAgeTest990,source-cache-url-list,8,5,0.625,True
dse/NewAgentFormat14424,source-or-unclassified,1,1,1.0,True
dse/NewAgentPageX777,probe-test,2,0,0.0,False
dse/NewAsciiPage2981,source-cache-url-list,3,2,0.6666666666666666,True
dse/NewBridgeZZ10,source-or-unclassified,3,1,0.3333333333333333,False
dse/NewContinueMagicWord673867138,source-cache-url-list,14,9,0.6428571428571429,True
dse/NewDataUSATexasPovertyRace2015AgentX81,source-cache-url-list,7,5,0.7142857142857143,True
dse/NewFooWZ8133,source-cache-url-list,3,2,0.6666666666666666,True
dse/NewHelperBridge,source-cache-url-list,13,9,0.6923076923076923,True
dse/NewLinkBridge006,source-or-unclassified,1,1,1.0,True
dse/NewLinkPage9876,source-cache-url-list,7,6,0.8571428571428571,True
dse/NewPageSaveTest,source-or-unclassified,3,1,0.3333333333333333,False
dse/NewPageTestXYZ,source-or-unclassified,3,3,1.0,True
dse/NewPageXYZ123,source-cache-url-list,2,2,1.0,True
dse/NewRandomTestXYZ,source-cache-url-list,2,2,1.0,True
dse/NewRedirectMe,probe-test,1,0,0.0,False
