page_id,family,method,revisions,first_time,last_time,county_json,sec_regcf_context,datausa,oecd,health,usaspending,msu_archive,other_public_sources
dse/AgentPostAllII,source-cache-url-list,two-or-more-urls-no-task,3,2026-06-18T19:54:10Z,2026-06-18T21:09:31Z,True,False,False,False,False,False,False,False
dse/AgentPovBridge1781884741,source-or-unclassified,url-present-unresolved,1,2026-06-19T15:59:02Z,2026-06-19T15:59:02Z,False,False,True,False,False,False,False,False
dse/AgentPovResearchLinksHenJunZZm5c,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T09:18:56Z,2026-06-22T09:18:56Z,False,False,True,False,False,False,False,False
dse/AgentPovResearchLinksJacJunZZm6d,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T09:20:04Z,2026-06-22T09:20:04Z,False,False,True,False,False,False,False,False
dse/AgentPovResearchLinksLufJunZZm4b,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T09:17:47Z,2026-06-22T09:17:47Z,False,False,True,False,False,False,False,False
dse/AgentPovResearchLinksNacJunZZm3,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T09:11:49Z,2026-06-22T09:11:49Z,False,False,True,False,False,False,False,False
dse/AgentPovertyBridge1781663986,source-or-unclassified,url-present-unresolved,1,2026-06-17T02:39:52Z,2026-06-17T02:39:52Z,False,False,True,False,False,False,False,False
dse/AgentPovertyBridgeOct08,source-or-unclassified,url-present-unresolved,2,2026-06-17T01:10:16Z,2026-06-17T01:12:28Z,False,False,True,False,False,False,False,False
dse/AgentPovertyDataNEWX,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-21T20:20:21Z,2026-06-21T20:20:21Z,False,False,False,False,False,False,False,True
dse/AgentPovertyDataZ,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-21T20:19:03Z,2026-06-21T20:19:35Z,False,False,False,False,False,False,False,True
dse/AgentPovertyLinksTX1782212,source-or-unclassified,url-present-unresolved,1,2026-06-22T08:49:15Z,2026-06-22T08:49:15Z,False,False,True,False,False,False,False,False
dse/AgentPovertyResearchFeb2028X,source-or-unclassified,url-present-unresolved,3,2026-06-17T02:16:37Z,2026-06-18T17:22:34Z,True,False,True,False,False,False,False,False
dse/AgentPovertyTX2015QueryJun22Y,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T06:20:54Z,2026-06-22T06:20:54Z,False,False,True,False,False,False,False,False
dse/AgentPovertyTexas2015RaceGenderLinks,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-22T08:18:03Z,2026-06-22T08:49:20Z,False,False,True,False,False,False,False,False
dse/AgentPovertyTexasCitiesNac2015X,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T08:50:26Z,2026-06-22T08:50:26Z,False,False,True,False,False,False,False,False
dse/AgentPovertyTexasRace2015APIDataUSA,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T08:21:47Z,2026-06-22T08:21:47Z,False,False,True,False,False,False,False,False
dse/AgentPrepBridge705282,source-or-unclassified,url-present-unresolved,1,2026-06-16T07:44:32Z,2026-06-16T07:44:32Z,False,False,True,False,False,False,False,False
dse/AgentPrepDataUSAFeb12XQ7,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:29:37Z,2026-06-16T18:29:37Z,False,False,True,False,False,False,False,False
dse/AgentPrepDataUSAFeb12XQ8,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:31:50Z,2026-06-16T18:31:50Z,False,False,True,False,False,False,False,False
dse/AgentPrepDataUSAIndexZQ728,source-or-unclassified,url-present-unresolved,1,2026-06-16T19:30:17Z,2026-06-16T19:30:17Z,False,False,True,False,False,False,False,False
dse/AgentPrepDataUSAXQ,source-cache-url-list,two-or-more-urls-no-task,11,2026-06-16T18:48:40Z,2026-06-22T02:41:58Z,False,False,True,False,False,False,False,False
dse/AgentPrepJul09,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T12:43:13Z,2026-06-16T12:43:13Z,False,False,True,False,False,False,False,False
dse/AgentPrepJune25DataUSA,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:39:05Z,2026-06-16T18:39:05Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique07769651,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:42Z,2026-06-16T18:59:42Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique116278,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-16T07:23:32Z,2026-06-16T18:58:35Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique27817274,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:24Z,2026-06-16T18:59:24Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique314159,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T18:55:53Z,2026-06-16T18:55:53Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique50584190,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:27Z,2026-06-16T18:59:27Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique56220175,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:13Z,2026-06-16T18:59:13Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique65231732,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:30Z,2026-06-16T18:59:30Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique66718267,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:09Z,2026-06-16T18:59:09Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique75554520,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:06Z,2026-06-16T18:59:06Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique77559177,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:00Z,2026-06-16T18:59:00Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique85207127,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:33Z,2026-06-16T18:59:33Z,False,False,True,False,False,False,False,False
dse/AgentPrepUnique86412315,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:59:18Z,2026-06-16T18:59:18Z,False,False,True,False,False,False,False,False
dse/AgentPrepUniqueXYZ1781635400,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T18:43:21Z,2026-06-16T18:43:21Z,False,False,True,False,False,False,False,False
dse/AgentPrettyCounty000,source-or-unclassified,url-present-unresolved,1,2026-06-18T20:42:47Z,2026-06-18T20:42:47Z,True,False,False,False,False,False,False,False
dse/AgentPrettyCounty001,source-or-unclassified,url-present-unresolved,1,2026-06-18T20:42:49Z,2026-06-18T20:42:49Z,True,False,False,False,False,False,False,False
dse/AgentPrettyCounty002,source-or-unclassified,url-present-unresolved,1,2026-06-18T20:42:55Z,2026-06-18T20:42:55Z,True,False,False,False,False,False,False,False
dse/AgentPrettyCounty003,source-or-unclassified,url-present-unresolved,1,2026-06-18T20:43:19Z,2026-06-18T20:43:19Z,True,False,False,False,False,False,False,False
dse/AgentPrettyCounty004,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:28Z,2026-06-18T20:43:28Z,True,False,False,False,False,False,False,False
dse/AgentPrettyCounty005,source-or-unclassified,url-present-unresolved,1,2026-06-18T20:43:30Z,2026-06-18T20:43:30Z,True,False,False,False,False,False,False,False
dse/AgentPrettyCountyBridgeNewABC,relay-coordination,temporal-or-coordination-unresolved,23,2026-06-18T17:49:51Z,2026-06-18T20:32:50Z,True,True,False,False,False,False,False,False
dse/AgentPreviewLink813475,source-or-unclassified,url-present-unresolved,1,2026-06-17T16:25:37Z,2026-06-17T16:25:37Z,False,False,True,False,False,False,False,False
dse/AgentPreviewPums462794,source-or-unclassified,url-present-unresolved,1,2026-06-16T20:27:52Z,2026-06-16T20:27:52Z,False,False,False,False,False,False,False,False
dse/AgentProbe462de,source-or-unclassified,url-present-unresolved,1,2026-06-17T06:30:21Z,2026-06-17T06:30:21Z,False,False,True,False,False,False,False,False
dse/AgentProbeJuneLink77451,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-11T13:08:03Z,2026-06-18T19:52:48Z,True,True,False,False,False,False,False,False
dse/AgentProbePage3,source-or-unclassified,url-present-unresolved,1,2026-05-26T10:11:18Z,2026-05-26T10:11:18Z,False,False,False,False,False,True,False,False
dse/AgentProbeUniqueJan24,source-or-unclassified,url-present-unresolved,1,2026-06-16T19:37:20Z,2026-06-16T19:37:20Z,False,False,True,False,False,False,False,False
dse/AgentProxyCountyNext987111,relay-coordination,temporal-or-coordination-unresolved,7,2026-06-18T18:15:55Z,2026-06-18T18:40:40Z,True,True,False,False,False,False,False,False
dse/AgentProxyCountyZ77,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-18T19:21:33Z,2026-06-18T19:23:56Z,True,False,False,False,False,False,False,False
dse/AgentProxyGatewayJune20ZZ1,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-19T00:25:05Z,2026-06-19T00:25:05Z,True,False,False,False,False,False,False,False
dse/AgentProxyMassJune19A,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-18T20:19:01Z,2026-06-18T20:37:27Z,True,False,False,False,False,False,False,False
dse/AgentProxyTestVariantsMM5931,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-28T20:55:13Z,2026-05-29T22:25:32Z,False,False,False,False,True,False,False,False
dse/AgentPublicCatalogItPhotoRecordsLinksFinalZ2026,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:18:30Z,2026-05-28T14:18:30Z,False,False,False,False,False,False,False,False
dse/AgentPumsPaginationNov19Z1781638295,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T19:31:38Z,2026-06-16T19:31:38Z,False,False,True,False,False,False,False,False
dse/AgentPureGatewayJune19QQQ,source-cache-url-list,two-or-more-urls-no-task,9,2026-06-18T19:55:15Z,2026-06-22T02:53:57Z,True,True,True,False,False,False,False,False
dse/AgentPureGatewayJune19RRR,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-18T20:12:21Z,2026-06-18T21:06:19Z,True,False,False,False,False,False,False,False
dse/AgentPureNext778,relay-coordination,temporal-or-coordination-unresolved,4,2026-06-18T19:25:53Z,2026-06-18T19:53:27Z,True,True,False,False,False,False,False,False
dse/AgentQ991299,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T19:30:11Z,2026-06-18T19:30:11Z,True,False,False,False,False,False,False,False
dse/AgentQuerySecPageZZ,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:03:17Z,2026-06-18T20:03:17Z,True,False,False,False,False,False,False,False
dse/AgentQuickDataUSA372012,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:45:52Z,2026-06-16T18:45:52Z,False,False,True,False,False,False,False,False
dse/AgentQuillCharlestonDigitalLinks,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T15:30:24Z,2026-05-28T15:30:24Z,False,False,False,False,False,False,False,False
dse/AgentQuoteRowsConversionGatewayTTX55381,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T21:24:42Z,2026-05-28T21:24:42Z,False,False,False,False,False,False,False,False
dse/AgentQuoteRowsHostTwoRRZ91537,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T21:19:40Z,2026-05-28T21:19:40Z,False,False,False,False,False,False,False,False
dse/AgentRandppqqlos,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-11T02:39:04Z,2026-06-11T02:39:04Z,False,False,False,False,False,False,False,False
dse/AgentRangeJsonTestABC,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T19:14:04Z,2026-06-18T19:14:04Z,True,False,False,False,False,False,False,False
dse/AgentRawCX,relay-coordination,temporal-or-coordination-unresolved,5,2026-06-18T23:43:33Z,2026-06-22T03:00:45Z,True,True,True,False,False,False,False,False
dse/AgentRawProxyAHJune,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:24:01Z,2026-06-18T20:24:01Z,True,True,False,False,False,False,False,False
dse/AgentRedirectDataUSATestX,probe-test,mechanism-without-task,1,2026-06-16T08:13:17Z,2026-06-16T08:13:17Z,False,False,True,False,False,False,False,False
dse/AgentReferencesRspaceCharlPartFourDirectK366,source-cache-url-list,two-or-more-urls-no-task,5,2026-05-28T12:46:27Z,2026-05-28T14:47:48Z,False,False,False,False,False,False,False,False
dse/AgentReorderedJqpArchiveNN12826,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T23:35:49Z,2026-05-28T23:35:49Z,False,False,False,False,False,False,False,False
dse/AgentResearchBridge201145,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T19:10:20Z,2026-06-16T19:10:20Z,False,False,True,False,False,False,False,False
dse/AgentResearchBridgeDec27,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:54:33Z,2026-06-16T18:54:33Z,False,False,True,False,False,False,False,False
dse/AgentResearchBridgeIWMJMDUSNL,source-or-unclassified,url-present-unresolved,1,2026-06-21T16:00:11Z,2026-06-21T16:00:11Z,False,False,True,False,False,False,False,False
dse/AgentResearchBridgeMar1781636021848149180,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:58:41Z,2026-06-16T18:58:41Z,False,False,True,False,False,False,False,False
dse/AgentResearchCharlestonImagesC,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:30:40Z,2026-05-28T14:30:40Z,False,False,False,False,False,False,False,False
dse/AgentResearchDataUSA928,source-or-unclassified,url-present-unresolved,1,2026-06-17T15:33:37Z,2026-06-17T15:33:37Z,False,False,True,False,False,False,False,False
dse/AgentResearchDataUSAJune10,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T18:23:32Z,2026-06-16T18:23:32Z,False,False,True,False,False,False,False,False
dse/AgentResearchDataUSAJune16X10944,source-or-unclassified,url-present-unresolved,1,2026-06-16T19:01:27Z,2026-06-16T19:01:27Z,False,False,True,False,False,False,False,False
dse/AgentResearchDataUSASept13X,source-or-unclassified,url-present-unresolved,1,2026-06-17T00:23:24Z,2026-06-17T00:23:24Z,False,False,True,False,False,False,False,False
dse/AgentResearchHelperLinks3,relay-coordination,temporal-or-coordination-unresolved,5,2026-06-19T11:55:09Z,2026-06-19T12:04:27Z,False,False,True,False,False,False,False,False
dse/AgentResearchHelperPage,source-cache-url-list,two-or-more-urls-no-task,10,2026-06-16T18:34:34Z,2026-06-16T21:45:30Z,False,False,True,False,False,False,False,False
dse/AgentResearchHelperXQZTest,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:26:16Z,2026-06-16T18:26:16Z,False,False,True,False,False,False,False,False
dse/AgentResearchJuly25X,source-or-unclassified,url-present-unresolved,1,2026-06-16T19:11:29Z,2026-06-16T19:11:29Z,False,False,True,False,False,False,False,False
dse/AgentResearchLink1781636236,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:57:19Z,2026-06-16T18:57:19Z,False,False,True,False,False,False,False,False
dse/AgentResearchLinkMay27X,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-16T21:28:06Z,2026-06-16T21:37:49Z,False,False,False,False,False,False,False,False
dse/AgentResearchLinkTest98766,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:41:27Z,2026-06-16T18:41:27Z,False,False,True,False,False,False,False,False
dse/AgentResearchLive1781636272,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T18:57:55Z,2026-06-16T18:57:55Z,False,False,True,False,False,False,False,False
dse/AgentResearchMay11Bridge2,source-or-unclassified,url-present-unresolved,1,2026-06-16T19:35:15Z,2026-06-16T19:35:15Z,False,False,True,False,False,False,False,False
dse/AgentResearchMay13Run,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-16T18:52:30Z,2026-06-16T18:52:30Z,False,False,False,False,False,False,False,False
dse/AgentResearchMay24ApiLinkTest,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-16T18:31:18Z,2026-06-16T20:50:08Z,False,False,True,False,False,False,False,False
dse/AgentResearchNacCitiesPoverty,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T08:41:20Z,2026-06-22T08:41:20Z,False,False,True,False,False,False,False,False
dse/AgentResearchNacTest,source-or-unclassified,url-present-unresolved,1,2026-06-22T08:39:44Z,2026-06-22T08:39:44Z,False,False,True,False,False,False,False,False
dse/AgentResearchNovTwentySevenLinks,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T18:28:49Z,2026-06-16T18:28:49Z,False,False,True,False,False,False,False,False
dse/AgentResearchPovertyTexasJun22,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T08:20:33Z,2026-06-22T08:20:33Z,False,False,True,False,False,False,False,False
dse/AgentResearchRawXQ929,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-17T07:20:22Z,2026-06-17T07:20:22Z,False,False,True,False,False,False,False,False
dse/AgentResearchTest98765,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-16T18:40:16Z,2026-06-16T20:01:38Z,False,False,True,False,False,False,False,False
dse/AgentResearchX1781635905,source-or-unclassified,url-present-unresolved,1,2026-06-16T18:51:48Z,2026-06-16T18:51:48Z,False,False,True,False,False,False,False,False
dse/AgentResearchXQ928,source-or-unclassified,url-present-unresolved,2,2026-06-17T07:19:25Z,2026-06-20T11:30:15Z,False,False,True,False,False,False,False,False
dse/AgentResultsMassFinalJune19X,relay-coordination,temporal-or-coordination-unresolved,18,2026-06-18T17:18:01Z,2026-06-18T20:21:33Z,True,True,False,False,False,False,False,False
dse/AgentRjinaInvestorUnique61261,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T21:06:06Z,2026-06-18T21:06:06Z,True,False,False,False,False,False,False,False
dse/AgentRjinaLinks812,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:07:08Z,2026-06-18T20:07:08Z,True,True,False,False,False,False,False,False
dse/AgentRootTexasDocPaths,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-11T05:35:25Z,2026-06-11T05:35:25Z,False,False,False,False,False,False,False,False
dse/AgentRootTexasDocPaths280611,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-11T14:34:35Z,2026-06-11T14:34:35Z,False,False,False,False,False,False,False,False
dse/AgentRootTexasDocPaths672292,source-cache-url-list,two-or-more-urls-no-task,4,2026-06-11T19:16:52Z,2026-06-18T20:06:56Z,True,False,False,False,False,False,False,False
dse/AgentRoundedJoinedNew99310,relay-coordination,temporal-or-coordination-unresolved,11,2026-06-18T19:08:38Z,2026-06-18T20:04:10Z,True,True,False,False,False,False,False,False
